Supplier_ID,Country,Sector,Renewable_Energy_%,Emissions_Scope1_tCO2e,Emissions_Scope2_tCO2e,Emissions_Scope3_tCO2e,Data_Confidence,Last_Audit_Year,High_Risk_Operations,Recycled_Materials_%,Emissions_Trend,Traceability_Score,Risk_Category
SUP08481,USA,Packaging,86,35,185,3332,0.69,2022,No,29,Increasing,0.86,Low
SUP08482,India,Displays,10,455,665,12824,0.74,2020,No,11,Decreasing,0.82,Medium
SUP08483,Vietnam,Textiles,21,593,1146,9257,0.69,2020,No,21,Decreasing,0.88,Medium
SUP08484,Mexico,Textiles,30,597,574,6232,0.67,2024,No,94,Stable,0.67,Medium
SUP08485,Vietnam,Batteries,49,574,1010,16297,0.82,2022,No,33,Increasing,0.79,Medium
SUP08486,India,Semiconductors,16,250,1938,15916,0.82,2020,Yes,64,Increasing,0.8,High
SUP08487,China,Semiconductors,39,454,1444,15394,0.71,2021,No,3,Stable,0.71,Medium
SUP08488,Vietnam,Assembly,79,65,782,6266,0.66,2024,No,56,Increasing,0.72,Low
SUP08489,India,Textiles,83,756,987,9263,0.85,2023,Yes,39,Increasing,0.83,Medium
SUP08490,Thailand,Semiconductors,21,247,1570,12968,0.61,2022,Yes,80,Decreasing,0.76,Medium
SUP08491,Vietnam,Textiles,42,619,941,5988,0.89,2024,No,38,Stable,0.8,Low
SUP08492,Thailand,Batteries,37,689,1397,17680,0.83,2023,No,26,Stable,0.78,High
SUP08493,Vietnam,Batteries,77,877,1215,11772,0.67,2023,Yes,48,Stable,0.57,Medium
SUP08494,Mexico,Packaging,56,79,303,5809,0.67,2023,No,46,Increasing,0.7,Low
SUP08495,Brazil,Semiconductors,42,324,812,19846,0.71,2024,No,96,Increasing,0.6,High
SUP08496,Brazil,Semiconductors,56,596,1562,10950,0.86,2023,Yes,72,Stable,0.92,Medium
SUP08497,Germany,Assembly,16,91,365,9037,0.69,2023,No,47,Increasing,0.59,Medium
SUP08498,Mexico,Assembly,92,77,707,12859,0.65,2024,No,41,Decreasing,0.59,Medium
SUP08499,China,Displays,95,254,652,15110,1.0,2023,No,65,Increasing,1.0,Medium
SUP08500,Vietnam,Batteries,90,856,1275,15596,0.78,2024,Yes,1,Stable,0.83,Medium
SUP08501,India,Semiconductors,1,435,1298,13368,0.81,2023,No,73,Stable,0.56,Medium
SUP08502,Brazil,Assembly,21,89,344,7223,0.73,2021,No,42,Stable,0.64,Medium
SUP08503,USA,Assembly,78,64,686,8664,0.63,2023,No,78,Stable,0.61,Medium
SUP08504,Brazil,Packaging,87,83,236,3248,0.94,2021,No,24,Stable,0.97,Low
SUP08505,Brazil,Semiconductors,58,332,1164,18099,0.9,2021,No,60,Increasing,0.82,High
SUP08506,Germany,Packaging,33,90,239,3017,0.91,2023,No,42,Decreasing,0.9,Low
SUP08507,Germany,Semiconductors,63,326,1180,14828,0.89,2021,No,31,Stable,0.96,Medium
SUP08508,India,Assembly,30,144,485,12823,0.69,2023,No,81,Increasing,0.74,Medium
SUP08509,Thailand,Assembly,24,80,551,14956,0.82,2024,No,50,Decreasing,0.87,Medium
SUP08510,Vietnam,Batteries,37,994,1688,17231,0.62,2022,Yes,43,Increasing,0.58,High
SUP08511,USA,Displays,51,216,665,9882,0.61,2022,No,28,Stable,0.61,Medium
SUP08512,Thailand,Displays,91,386,718,11653,0.63,2021,No,94,Stable,0.68,Medium
SUP08513,Thailand,Batteries,44,536,1443,18722,0.84,2024,No,86,Decreasing,0.89,High
SUP08514,Brazil,Packaging,95,97,157,4958,0.82,2021,No,10,Stable,0.73,Low
SUP08515,Brazil,Displays,74,493,822,13113,0.73,2022,No,1,Stable,0.64,Medium
SUP08516,China,Assembly,40,104,513,13180,0.71,2024,No,72,Increasing,0.81,Medium
SUP08517,Thailand,Semiconductors,20,445,1826,16225,0.98,2023,Yes,91,Decreasing,1.0,High
SUP08518,China,Assembly,82,131,561,9987,0.85,2024,No,54,Stable,0.9,Medium
SUP08519,Brazil,Batteries,75,676,1701,11783,0.62,2022,Yes,35,Increasing,0.56,Medium
SUP08520,Brazil,Semiconductors,66,583,1443,13923,0.97,2023,No,15,Stable,1.0,Medium
SUP08521,Brazil,Displays,30,476,889,15338,0.86,2023,No,49,Stable,0.95,Medium
SUP08522,China,Packaging,18,62,295,3448,0.84,2021,No,89,Stable,0.72,Low
SUP08523,Thailand,Textiles,79,376,994,8416,0.72,2021,No,8,Stable,0.72,Low
SUP08524,India,Semiconductors,12,228,1238,15016,1.0,2020,No,2,Increasing,0.91,Medium
SUP08525,Vietnam,Semiconductors,98,311,1190,12672,0.94,2022,No,91,Increasing,0.9,Medium
SUP08526,India,Batteries,93,885,1173,14100,0.92,2024,Yes,60,Stable,0.81,Medium
SUP08527,Thailand,Packaging,53,50,357,2942,0.96,2020,No,18,Stable,0.91,Low
SUP08528,Brazil,Batteries,61,540,1084,12052,0.97,2024,No,30,Increasing,0.85,Medium
SUP08529,China,Semiconductors,9,402,1531,12493,0.67,2024,Yes,51,Increasing,0.63,Medium
SUP08530,Brazil,Displays,6,435,541,14199,0.81,2020,No,39,Increasing,0.81,Medium
SUP08531,Mexico,Assembly,97,86,397,10326,0.84,2022,No,26,Stable,0.96,Medium
SUP08532,Germany,Batteries,9,997,1058,11848,0.61,2023,Yes,70,Stable,0.78,Medium
SUP08533,China,Textiles,97,632,743,9540,0.62,2022,No,25,Increasing,0.74,Medium
SUP08534,China,Semiconductors,88,346,817,13779,0.91,2020,No,88,Decreasing,1.0,Medium
SUP08535,India,Textiles,81,654,1060,9632,0.86,2022,No,89,Increasing,0.96,Medium
SUP08536,Mexico,Displays,54,313,668,10761,0.88,2020,No,55,Stable,0.84,Medium
SUP08537,India,Packaging,23,57,228,5434,0.72,2024,No,32,Increasing,0.8,Low
SUP08538,Brazil,Textiles,13,763,785,4864,0.64,2023,Yes,17,Stable,0.58,Medium
SUP08539,Vietnam,Packaging,73,50,143,5167,0.83,2022,No,90,Stable,0.91,Low
SUP08540,Brazil,Batteries,29,830,1423,10988,0.65,2022,Yes,34,Stable,0.53,Medium
SUP08541,Thailand,Semiconductors,0,599,851,17924,0.93,2020,No,41,Decreasing,0.89,High
SUP08542,Mexico,Textiles,71,889,608,4116,0.69,2024,Yes,36,Stable,0.62,Medium
SUP08543,China,Packaging,35,48,312,5431,0.87,2024,No,57,Decreasing,0.85,Low
SUP08544,Mexico,Semiconductors,6,496,1811,16670,0.93,2024,Yes,8,Stable,0.83,High
SUP08545,India,Textiles,90,567,1197,5576,0.73,2022,No,23,Decreasing,0.68,Medium
SUP08546,Vietnam,Displays,97,412,860,14944,0.64,2023,No,91,Stable,0.72,Medium
SUP08547,Vietnam,Assembly,84,149,693,13454,0.78,2024,No,87,Stable,0.74,Medium
SUP08548,Vietnam,Textiles,72,642,713,7989,0.98,2020,No,47,Stable,0.9,Low
SUP08549,Mexico,Semiconductors,20,479,1313,13136,0.67,2022,No,2,Decreasing,0.9,Medium
SUP08550,Brazil,Textiles,97,566,751,5817,0.96,2020,No,62,Stable,0.92,Low
SUP08551,India,Semiconductors,39,455,848,12240,0.73,2023,No,77,Increasing,0.76,Medium
SUP08552,USA,Batteries,77,755,1690,10042,0.95,2024,Yes,89,Stable,0.96,Medium
SUP08553,Vietnam,Batteries,50,889,1331,10352,0.84,2022,Yes,18,Stable,0.96,Medium
SUP08554,China,Assembly,44,63,416,9639,0.8,2021,No,92,Decreasing,0.77,Medium
SUP08555,Mexico,Textiles,50,759,592,7146,0.68,2023,Yes,33,Stable,0.68,Medium
SUP08556,Vietnam,Batteries,60,528,1153,15323,0.77,2024,No,23,Increasing,0.96,Medium
SUP08557,Mexico,Displays,36,497,594,10311,0.87,2024,No,71,Stable,0.93,Medium
SUP08558,Mexico,Batteries,55,891,1219,15925,0.75,2022,Yes,19,Increasing,0.65,High
SUP08559,Germany,Semiconductors,54,275,1054,10622,0.82,2022,No,47,Decreasing,0.85,Medium
SUP08560,Mexico,Semiconductors,32,338,1717,16996,0.92,2023,Yes,90,Stable,0.92,High
SUP08561,Vietnam,Packaging,73,40,394,4359,0.83,2020,No,81,Stable,0.85,Low
SUP08562,Brazil,Displays,42,156,783,12668,0.73,2020,No,18,Decreasing,0.78,Medium
SUP08563,China,Textiles,65,492,705,6413,1.0,2021,No,78,Stable,1.0,Low
SUP08564,Vietnam,Assembly,65,126,452,12451,0.73,2020,No,34,Stable,0.68,Medium
SUP08565,China,Semiconductors,75,275,1984,13106,0.76,2024,Yes,85,Stable,0.7,Medium
SUP08566,Thailand,Semiconductors,80,471,1385,14388,0.65,2023,No,51,Increasing,0.83,Medium
SUP08567,Thailand,Semiconductors,44,486,1398,15278,0.83,2022,No,74,Stable,0.98,Medium
SUP08568,Germany,Textiles,60,414,646,5841,0.81,2024,No,21,Stable,0.82,Low
SUP08569,Vietnam,Batteries,42,835,1110,15598,0.6,2022,Yes,5,Stable,0.78,Medium
SUP08570,India,Textiles,64,710,713,5710,0.62,2020,Yes,68,Increasing,0.71,Low
SUP08571,USA,Batteries,94,651,1300,15621,0.99,2021,No,24,Stable,0.88,Medium
SUP08572,Brazil,Semiconductors,6,245,1285,10353,0.64,2023,No,70,Stable,0.58,Medium
SUP08573,India,Assembly,47,118,744,11812,0.76,2024,No,5,Increasing,0.96,Medium
SUP08574,Vietnam,Displays,100,368,604,12290,0.91,2023,No,19,Stable,0.81,Medium
SUP08575,China,Displays,55,323,523,12734,0.64,2024,No,86,Stable,0.67,Medium
SUP08576,USA,Packaging,80,36,153,3515,0.97,2020,No,80,Stable,1.0,Low
SUP08577,India,Displays,73,183,923,12554,0.78,2023,No,44,Decreasing,0.76,Medium
SUP08578,USA,Assembly,100,138,652,14255,0.78,2024,No,65,Decreasing,0.87,Medium
SUP08579,China,Packaging,50,75,244,5662,0.79,2023,No,56,Increasing,0.86,Low
SUP08580,Mexico,Displays,64,353,906,12755,0.84,2021,No,36,Stable,0.87,Medium
SUP08581,USA,Batteries,11,573,1723,10746,0.87,2020,Yes,51,Stable,0.82,Medium
SUP08582,USA,Packaging,37,96,210,2584,0.98,2023,No,78,Increasing,1.0,Low
SUP08583,Germany,Semiconductors,48,431,1945,14070,0.69,2021,Yes,95,Stable,0.48,High
SUP08584,Germany,Assembly,85,138,595,9116,0.99,2023,No,36,Stable,0.92,Low
SUP08585,Mexico,Assembly,3,53,373,9893,1.0,2023,No,69,Decreasing,1.0,Medium
SUP08586,India,Textiles,51,751,1152,9263,0.6,2024,Yes,89,Stable,0.69,Medium
SUP08587,Germany,Packaging,59,46,281,2814,0.95,2024,No,63,Decreasing,0.99,Low
SUP08588,Mexico,Batteries,14,846,1080,12287,0.76,2021,Yes,20,Stable,0.76,Medium
SUP08589,USA,Textiles,59,885,955,7787,0.71,2023,Yes,68,Increasing,0.6,Medium
SUP08590,Vietnam,Batteries,68,676,1336,11565,0.8,2024,No,32,Stable,0.79,Medium
SUP08591,Germany,Displays,84,351,932,10446,0.75,2023,No,33,Increasing,0.67,Medium
SUP08592,Thailand,Textiles,27,876,959,6537,0.89,2023,Yes,27,Decreasing,0.98,Low
SUP08593,Vietnam,Semiconductors,55,416,1794,14076,0.97,2022,Yes,77,Increasing,0.85,Medium
SUP08594,USA,Packaging,85,83,317,2039,0.99,2024,No,85,Increasing,0.92,Low
SUP08595,Mexico,Displays,40,261,732,15850,0.71,2024,No,71,Increasing,0.67,Medium
SUP08596,India,Displays,23,291,862,11073,0.77,2022,No,84,Decreasing,0.88,Medium
SUP08597,India,Batteries,67,741,1688,10895,0.82,2020,Yes,70,Increasing,0.95,Medium
SUP08598,Vietnam,Displays,14,163,569,13167,0.71,2022,No,95,Stable,0.73,Medium
SUP08599,USA,Displays,4,497,562,11641,0.72,2024,No,84,Stable,0.73,Medium
SUP08600,China,Assembly,3,104,515,12535,0.68,2020,No,92,Increasing,0.85,Medium
SUP08601,USA,Assembly,24,54,721,13440,0.97,2020,No,57,Increasing,0.83,Medium
SUP08602,China,Displays,7,337,959,11300,0.81,2023,No,88,Increasing,0.88,Medium
SUP08603,Vietnam,Displays,27,309,719,12492,0.8,2021,No,94,Increasing,0.84,Medium
SUP08604,Germany,Displays,44,219,507,15737,0.64,2021,No,6,Stable,0.49,High
SUP08605,USA,Assembly,28,144,681,8575,0.61,2021,No,75,Stable,0.55,Medium
SUP08606,Vietnam,Textiles,83,523,828,6581,0.82,2023,No,67,Increasing,0.9,Low
SUP08607,China,Batteries,57,506,1767,16238,0.95,2022,Yes,9,Stable,0.85,High
SUP08608,USA,Displays,81,198,648,13854,0.88,2020,No,87,Stable,0.73,Medium
SUP08609,Vietnam,Displays,71,449,801,12473,0.96,2021,No,8,Stable,0.79,Medium
SUP08610,China,Displays,21,217,684,9175,0.73,2024,No,95,Stable,0.65,Medium
SUP08611,Vietnam,Packaging,34,99,303,3754,0.9,2023,No,4,Stable,0.82,Low
SUP08612,USA,Textiles,44,812,684,4188,0.71,2024,Yes,81,Increasing,0.81,Low
SUP08613,India,Packaging,83,32,106,4274,0.92,2021,No,23,Increasing,1.0,Low
SUP08614,Vietnam,Assembly,4,99,660,10497,0.71,2021,No,1,Stable,0.72,Medium
SUP08615,Brazil,Textiles,96,705,944,7309,0.95,2024,Yes,25,Increasing,0.82,Low
SUP08616,Germany,Packaging,80,41,187,5261,0.94,2023,No,43,Stable,1.0,Low
SUP08617,Mexico,Displays,100,182,888,12029,0.89,2021,No,75,Stable,0.75,Medium
SUP08618,USA,Packaging,80,40,286,2609,0.95,2022,No,71,Stable,0.92,Low
SUP08619,India,Displays,2,485,710,14325,0.76,2023,No,18,Stable,0.82,Medium
SUP08620,Germany,Assembly,14,115,775,11670,0.85,2023,No,80,Stable,0.86,Medium
SUP08621,USA,Textiles,95,340,845,4344,0.71,2020,No,58,Stable,0.65,Medium
SUP08622,USA,Displays,30,309,613,10592,0.94,2020,No,96,Increasing,0.88,Medium
SUP08623,Thailand,Packaging,61,38,288,2145,0.61,2024,No,57,Stable,0.4,High
SUP08624,Germany,Textiles,10,747,712,7366,0.99,2021,Yes,95,Stable,1.0,Low
SUP08625,Mexico,Semiconductors,28,495,1662,18428,0.82,2021,Yes,64,Decreasing,0.92,High
SUP08626,Germany,Semiconductors,30,524,860,13593,0.73,2024,No,33,Decreasing,0.8,Medium
SUP08627,India,Packaging,69,41,132,3103,0.86,2023,No,21,Stable,0.97,Low
SUP08628,China,Semiconductors,1,594,886,16137,0.84,2021,No,55,Decreasing,0.68,Medium
SUP08629,Thailand,Displays,38,169,650,8113,0.86,2024,No,36,Stable,0.91,Low
SUP08630,Mexico,Batteries,49,543,1153,18827,0.97,2024,No,91,Increasing,1.0,High
SUP08631,Germany,Assembly,16,132,701,7242,0.89,2022,No,42,Stable,0.82,Low
SUP08632,Mexico,Semiconductors,8,314,1489,19913,0.95,2022,No,70,Stable,0.94,High
SUP08633,Mexico,Assembly,2,86,689,13403,0.76,2022,No,68,Stable,0.68,Medium
SUP08634,India,Textiles,37,592,873,9886,0.66,2022,No,14,Stable,0.65,Medium
SUP08635,China,Packaging,66,51,334,4894,0.77,2020,No,67,Stable,0.84,Low
SUP08636,Vietnam,Packaging,6,91,100,4445,0.7,2022,No,69,Stable,0.7,Low
SUP08637,Thailand,Batteries,37,755,1374,18874,0.94,2021,Yes,39,Stable,1.0,High
SUP08638,Mexico,Textiles,80,501,594,9125,0.87,2023,No,19,Increasing,0.86,Medium
SUP08639,USA,Displays,32,237,652,8972,0.79,2023,No,41,Stable,0.9,Low
SUP08640,USA,Packaging,91,88,271,5845,0.65,2022,No,82,Decreasing,0.75,Low
SUP08641,Mexico,Displays,73,468,950,10687,0.69,2021,No,65,Increasing,0.76,Medium
SUP08642,Germany,Packaging,77,42,208,3308,0.98,2022,No,90,Stable,0.97,Low
SUP08643,India,Textiles,27,303,720,4492,0.7,2023,No,78,Stable,0.74,Low
SUP08644,USA,Packaging,76,45,245,5794,0.8,2020,No,71,Decreasing,0.73,Low
SUP08645,India,Packaging,49,76,255,3105,0.65,2023,No,15,Stable,0.56,Medium
SUP08646,USA,Semiconductors,91,472,1311,11886,0.97,2021,No,23,Stable,1.0,Medium
SUP08647,Thailand,Displays,3,270,543,10662,0.79,2024,No,57,Stable,0.85,Medium
SUP08648,USA,Packaging,70,81,390,5775,0.75,2022,No,27,Increasing,0.63,Medium
SUP08649,India,Batteries,19,521,1795,13845,0.96,2021,Yes,31,Stable,0.97,Medium
SUP08650,Mexico,Semiconductors,47,240,1518,18505,0.72,2020,Yes,22,Increasing,0.68,High
SUP08651,Brazil,Displays,17,215,754,10128,0.81,2022,No,13,Increasing,0.94,Medium
SUP08652,Mexico,Batteries,91,940,1397,11985,0.66,2024,Yes,66,Stable,0.75,Medium
SUP08653,Vietnam,Displays,31,488,600,15837,0.84,2023,No,97,Decreasing,0.96,Medium
SUP08654,Mexico,Textiles,24,412,1079,8743,0.79,2024,No,23,Stable,0.76,Medium
SUP08655,Germany,Displays,33,162,503,15365,0.9,2023,No,23,Stable,0.74,Medium
SUP08656,Vietnam,Semiconductors,36,495,1413,10385,1.0,2020,No,65,Stable,1.0,Medium
SUP08657,Vietnam,Batteries,89,999,1161,18959,0.89,2023,Yes,96,Stable,0.82,High
SUP08658,Mexico,Assembly,61,63,589,12382,0.67,2023,No,24,Stable,0.75,Medium
SUP08659,USA,Textiles,32,834,990,8813,0.88,2021,Yes,90,Stable,0.76,Medium
SUP08660,India,Displays,38,476,763,15027,0.83,2024,No,57,Stable,0.8,Medium
SUP08661,Thailand,Displays,19,408,933,11444,0.77,2023,No,27,Stable,0.63,Medium
SUP08662,China,Batteries,56,695,1225,10247,0.82,2022,No,59,Decreasing,0.97,Medium
SUP08663,China,Assembly,67,51,691,9483,0.94,2024,No,65,Stable,1.0,Medium
SUP08664,Germany,Textiles,86,809,934,4912,0.99,2022,Yes,78,Stable,1.0,Low
SUP08665,Brazil,Batteries,70,629,1141,17516,0.86,2024,No,58,Stable,0.78,High
SUP08666,Thailand,Semiconductors,53,534,1841,16685,0.77,2023,Yes,34,Stable,0.82,High
SUP08667,India,Assembly,29,80,660,8971,0.79,2023,No,90,Increasing,0.64,Medium
SUP08668,Mexico,Semiconductors,43,585,998,12740,0.96,2020,No,53,Stable,1.0,Medium
SUP08669,Germany,Displays,38,257,716,11614,0.88,2023,No,93,Stable,0.99,Medium
SUP08670,Mexico,Textiles,71,603,723,9706,0.69,2023,No,87,Increasing,0.8,Medium
SUP08671,USA,Batteries,16,549,1275,11839,0.62,2023,No,15,Increasing,0.79,Medium
SUP08672,Germany,Displays,86,434,653,14131,0.73,2021,No,34,Increasing,0.74,Medium
SUP08673,Brazil,Displays,24,393,728,11380,1.0,2023,No,14,Decreasing,0.99,Medium
SUP08674,Germany,Semiconductors,15,201,984,10926,0.62,2022,No,72,Stable,0.43,High
SUP08675,USA,Packaging,42,60,154,5332,0.66,2021,No,44,Decreasing,0.76,Low
SUP08676,Brazil,Assembly,74,128,436,7415,0.68,2020,No,79,Stable,0.82,Low
SUP08677,Brazil,Semiconductors,98,265,1217,18153,0.72,2021,No,90,Stable,0.64,High
SUP08678,Thailand,Textiles,86,564,963,6760,0.6,2023,No,46,Stable,0.69,Medium
SUP08679,Brazil,Assembly,63,70,388,11471,0.75,2023,No,86,Increasing,0.77,Medium
SUP08680,USA,Packaging,39,99,227,3013,0.63,2024,No,43,Stable,0.6,Medium
SUP08681,China,Packaging,90,69,286,2382,0.69,2022,No,40,Stable,0.75,Low
SUP08682,Vietnam,Displays,74,429,898,11449,0.63,2024,No,60,Stable,0.66,Medium
SUP08683,India,Semiconductors,67,419,1292,11211,0.72,2023,No,78,Decreasing,0.89,Medium
SUP08684,Germany,Assembly,22,147,687,8993,0.78,2021,No,63,Stable,0.76,Low
SUP08685,USA,Semiconductors,99,595,1121,15370,0.98,2024,No,47,Stable,1.0,Medium
SUP08686,Germany,Packaging,8,34,286,2153,0.67,2024,No,10,Increasing,0.6,Medium
SUP08687,Vietnam,Batteries,92,592,1204,10424,0.65,2024,No,40,Stable,0.63,Medium
SUP08688,Thailand,Semiconductors,99,567,920,11835,0.95,2023,No,82,Increasing,0.65,Medium
SUP08689,India,Displays,44,360,512,11156,0.91,2020,No,95,Stable,1.0,Medium
SUP08690,USA,Assembly,37,123,748,7512,0.92,2024,No,93,Increasing,0.76,Low
SUP08691,Brazil,Assembly,70,60,360,9929,0.74,2022,No,53,Decreasing,0.6,Medium
SUP08692,China,Semiconductors,33,317,1813,18540,0.76,2022,Yes,64,Increasing,0.58,High
SUP08693,China,Textiles,33,684,1093,7632,0.78,2021,No,43,Increasing,0.94,Low
SUP08694,Germany,Batteries,31,903,1663,13343,0.97,2020,Yes,28,Stable,0.91,Medium
SUP08695,Mexico,Semiconductors,21,529,1531,12436,0.82,2020,Yes,19,Stable,0.76,Medium
SUP08696,Thailand,Displays,44,179,654,8182,0.64,2020,No,22,Decreasing,0.49,High
SUP08697,Vietnam,Assembly,41,108,753,10968,0.88,2022,No,88,Stable,0.64,Medium
SUP08698,USA,Textiles,78,447,932,8639,0.65,2020,No,38,Stable,0.86,Medium
SUP08699,Vietnam,Batteries,71,915,1320,12556,0.6,2020,Yes,73,Increasing,0.67,Medium
SUP08700,Mexico,Semiconductors,96,212,1101,12939,0.84,2024,No,64,Increasing,0.73,Medium
SUP08701,USA,Batteries,3,753,1347,15180,0.86,2021,Yes,51,Increasing,0.95,Medium
SUP08702,Thailand,Semiconductors,57,511,1906,10743,0.64,2020,Yes,76,Stable,0.67,Medium
SUP08703,Mexico,Displays,97,441,551,10012,0.69,2021,No,69,Decreasing,0.75,Medium
SUP08704,India,Batteries,76,932,1416,19917,0.67,2023,Yes,80,Increasing,0.73,High
SUP08705,China,Displays,34,491,972,14795,0.87,2023,No,74,Stable,0.77,Medium
SUP08706,USA,Packaging,21,55,333,3757,0.75,2023,No,87,Stable,0.55,Medium
SUP08707,Brazil,Packaging,77,39,249,5859,0.99,2020,No,0,Decreasing,1.0,Low
SUP08708,Vietnam,Semiconductors,50,545,1323,16844,0.97,2021,No,23,Stable,1.0,High
SUP08709,USA,Batteries,75,742,1072,15546,0.78,2024,Yes,1,Decreasing,0.8,Medium
SUP08710,Mexico,Batteries,16,842,1708,13899,0.61,2021,Yes,5,Increasing,0.58,Medium
SUP08711,Germany,Semiconductors,96,599,1534,13624,0.75,2022,Yes,98,Decreasing,0.73,Medium
SUP08712,Brazil,Displays,90,285,560,12096,0.72,2023,No,100,Increasing,0.66,Medium
SUP08713,Thailand,Textiles,92,505,774,5939,0.96,2021,No,27,Decreasing,1.0,Low
SUP08714,India,Batteries,84,936,1533,19714,0.69,2023,Yes,25,Decreasing,0.68,High
SUP08715,Vietnam,Semiconductors,55,594,1577,11892,0.9,2024,Yes,57,Increasing,0.95,Medium
SUP08716,China,Displays,64,486,582,14394,0.89,2021,No,16,Stable,0.89,Medium
SUP08717,Mexico,Displays,74,485,631,12303,0.63,2023,No,11,Decreasing,0.72,Medium
SUP08718,India,Assembly,27,61,747,9433,0.98,2021,No,26,Increasing,1.0,Medium
SUP08719,USA,Assembly,41,107,756,14466,0.73,2021,No,61,Stable,0.64,Medium
SUP08720,China,Displays,50,412,570,15468,0.82,2023,No,3,Stable,0.69,Medium
SUP08721,India,Displays,63,423,666,9306,0.93,2022,No,31,Increasing,0.89,Medium
SUP08722,USA,Assembly,63,109,336,14286,0.93,2024,No,23,Stable,0.93,Medium
SUP08723,India,Assembly,64,135,690,12653,0.98,2020,No,54,Increasing,0.86,Medium
SUP08724,Thailand,Textiles,6,838,1000,5629,0.87,2022,Yes,58,Decreasing,0.78,Low
SUP08725,Thailand,Semiconductors,64,586,1261,18476,0.83,2024,No,69,Stable,0.67,High
SUP08726,India,Assembly,46,71,453,7822,0.64,2023,No,37,Stable,0.59,Medium
SUP08727,Vietnam,Semiconductors,97,436,1157,17713,0.91,2024,No,39,Decreasing,1.0,High
SUP08728,USA,Displays,35,315,501,15683,0.72,2022,No,81,Decreasing,0.84,Medium
SUP08729,Mexico,Textiles,57,335,645,6042,0.71,2020,No,91,Decreasing,0.85,Low
SUP08730,Germany,Displays,37,408,510,10956,0.99,2023,No,82,Stable,1.0,Medium
SUP08731,Vietnam,Assembly,23,118,590,9784,0.66,2023,No,67,Increasing,0.59,Medium
SUP08732,Thailand,Assembly,26,139,419,12760,0.87,2020,No,99,Decreasing,1.0,Medium
SUP08733,China,Packaging,60,75,302,3559,0.77,2021,No,9,Stable,0.62,Medium
SUP08734,Brazil,Assembly,27,56,775,14799,0.98,2024,No,29,Decreasing,1.0,Medium
SUP08735,India,Semiconductors,21,308,1733,12090,0.94,2020,Yes,71,Increasing,1.0,Medium
SUP08736,Germany,Displays,33,398,901,12009,0.79,2021,No,57,Increasing,0.81,Medium
SUP08737,Vietnam,Semiconductors,68,296,1730,19079,0.62,2023,Yes,5,Decreasing,0.59,High
SUP08738,USA,Assembly,44,126,575,9865,0.98,2024,No,72,Increasing,1.0,Medium
SUP08739,India,Semiconductors,90,215,811,10070,0.81,2021,No,76,Stable,0.65,Medium
SUP08740,Vietnam,Packaging,51,55,165,4471,1.0,2021,No,91,Stable,0.96,Low
SUP08741,USA,Packaging,23,38,275,3493,0.9,2023,No,34,Decreasing,0.84,Low
SUP08742,India,Displays,28,197,926,11681,0.68,2023,No,14,Stable,0.65,Medium
SUP08743,Brazil,Textiles,82,787,1122,9212,0.75,2023,Yes,55,Stable,0.72,Medium
SUP08744,India,Packaging,77,58,201,3201,0.82,2024,No,0,Stable,0.73,Low
SUP08745,USA,Batteries,45,649,1260,11552,0.76,2023,No,16,Stable,0.47,High
SUP08746,Germany,Packaging,1,64,197,5472,0.79,2024,No,83,Stable,0.71,Low
SUP08747,Thailand,Assembly,32,88,525,8583,0.88,2021,No,81,Stable,0.73,Low
SUP08748,Brazil,Textiles,10,317,713,9171,0.72,2023,No,95,Increasing,0.65,Medium
SUP08749,USA,Textiles,37,680,1023,4941,0.71,2022,No,4,Decreasing,0.68,Medium
SUP08750,China,Displays,12,483,564,8084,0.88,2023,No,71,Decreasing,0.91,Low
SUP08751,Germany,Assembly,88,98,678,9004,0.65,2024,No,80,Increasing,0.32,High
SUP08752,Germany,Textiles,77,688,1073,7004,0.82,2021,No,67,Increasing,0.68,Medium
SUP08753,Thailand,Batteries,100,565,1435,16547,0.71,2023,No,50,Stable,0.7,High
SUP08754,Vietnam,Semiconductors,44,530,1028,15005,0.88,2022,No,23,Stable,0.78,Medium
SUP08755,India,Displays,14,240,644,13458,0.72,2021,No,23,Increasing,0.83,Medium
SUP08756,USA,Semiconductors,77,365,914,16120,0.94,2020,No,8,Increasing,0.93,Medium
SUP08757,Vietnam,Displays,28,376,920,10055,0.91,2021,No,17,Increasing,0.98,Medium
SUP08758,Thailand,Batteries,77,626,1164,17849,0.91,2022,No,33,Decreasing,0.99,High
SUP08759,India,Packaging,45,62,321,2504,0.84,2022,No,47,Increasing,0.76,Low
SUP08760,India,Semiconductors,41,347,1791,17982,0.61,2020,Yes,56,Decreasing,0.65,High
SUP08761,USA,Batteries,42,916,1615,12513,0.84,2020,Yes,99,Increasing,0.72,Medium
SUP08762,USA,Assembly,79,109,730,11558,0.82,2021,No,24,Stable,1.0,Medium
SUP08763,Vietnam,Semiconductors,35,586,1104,13267,0.67,2020,No,84,Stable,0.69,Medium
SUP08764,Vietnam,Assembly,35,135,305,11309,0.69,2022,No,20,Stable,0.72,Medium
SUP08765,Vietnam,Textiles,64,614,1046,9227,0.69,2022,No,51,Increasing,0.77,Medium
SUP08766,Mexico,Textiles,55,857,907,9141,0.92,2022,Yes,86,Increasing,0.97,Medium
